date,station,latitude,longitude,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,data_source
2001-04-15,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.24,61.35,130.3,141.29999999999998,141.75,92.69,97.22500000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-16,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.31,31.430000000000007,130.66,144.6,145.05999999999997,82.09,96.81266666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-17,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.98,27.53000000000001,143.49,159.56,160.03,84.76,106.14966666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-18,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.64,28.930000000000007,142.52,170.12,170.54,82.69,102.72733333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-19,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.44,35.06000000000001,99.72,179.38,179.98,79.72,57.724666666666664,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-20,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.74,24.820000000000007,71.23,181.44,184.71,72.5,28.131,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-21,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.5,15.680000000000007,53.85000000000001,181.12,186.21,63.13,10.40100000000001,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-22,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.79,11.030000000000008,49.400000000000006,179.7,190.98999999999998,58.45,4.835666666666675,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-23,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.48,10.770000000000007,50.57,181.23000000000002,195.47,54.16,4.960333333333338,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-24,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.94,18.210000000000008,44.53,188.02,204.4,54.98,-3.163333333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-25,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.0,18.42000000000001,38.89,181.41,209.4,51.73,-9.969999999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-26,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.47,14.410000000000009,29.919999999999998,129.64000000000001,209.85,44.44,-19.045000000000005,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-27,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,5.550000000000007,25.26,96.49,209.89999999999998,37.86,-23.716666666666658,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-28,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.4,0.9500000000000071,24.16,78.01,210.22,32.58,-24.891333333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-29,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.63,2.110000000000007,21.0,70.39999999999999,211.7,29.32,-28.39666666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-04-30,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.31,5.340000000000007,19.830000000000002,70.4,215.01,28.23,-30.338999999999995,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-01,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.82,6.760000000000007,12.709999999999999,57.24,216.83,25.82,-37.88366666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-02,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.82,5.950000000000007,8.53,47.419999999999995,217.64000000000001,22.76,-42.25266666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-03,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.08,3.7200000000000073,9.139999999999999,39.06,218.7,20.43,-41.89,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-04,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.46,3.3600000000000074,10.52,35.78,220.07999999999998,18.83,-40.831999999999994,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-05,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.24,3.7800000000000074,11.360000000000001,35.52,221.14000000000001,17.24,-40.23933333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-06,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.28,4.9800000000000075,12.01,33.010000000000005,220.74,16.94,-39.496,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-07,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.32,7.840000000000008,13.02,32.85,223.24,18.72,-39.06933333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-08,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.9,9.500000000000007,14.100000000000001,26.81,219.93,18.81,-37.217,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-09,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.41,9.630000000000008,15.690000000000001,24.22,219.39000000000001,18.4,-35.501000000000005,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-10,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.03,6.340000000000008,15.64,24.78,218.27,16.67,-35.28966666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-11,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.44,3.8800000000000083,14.62,25.14,207.1,14.61,-33.70333333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-12,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.19,1.6600000000000081,13.57,24.93,155.05,12.61,-22.608333333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-13,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.05,0.680000000000008,11.34,23.35,121.86999999999999,10.77,-17.09633333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-14,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.04,0.280000000000008,7.0600000000000005,20.08,103.03,9.19,-16.980333333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-15,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.05,0.140000000000008,4.21,18.31,93.84,7.86,-17.686,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-16,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.07,0.16000000000000802,1.87,17.56,90.60000000000001,6.75,-19.270000000000003,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-17,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.18,1.300000000000008,2.02,17.66,76.8,6.92,-15.900000000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-18,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.51,2.760000000000008,3.09,17.71,67.67,7.39,-12.699666666666669,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-19,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.9,5.590000000000009,5.800000000000001,19.37,61.13,9.18,-8.463666666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-20,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.16,9.57000000000001,10.91,22.25,61.55,12.97,-3.451666666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-21,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.72,14.780000000000008,17.59,24.65,66.77,17.74,2.0103333333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-22,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,15.4,27.28000000000001,32.94,37.150000000000006,77.38,30.48,14.884666666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-23,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,34.68,56.80000000000001,67.55,69.41999999999999,107.58,60.59,42.44799999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-24,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.07,64.15,80.44,82.46,112.71000000000001,65.57,54.141,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-25,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,20.14,68.89,99.07,102.16,127.85,75.87,69.23833333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-26,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,17.73,51.94000000000001,113.89999999999999,119.7,145.11,82.22,80.041,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-27,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,35.86,73.73000000000002,144.6,155.51,180.89000000000001,105.75,102.39233333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-28,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,27.17,80.76000000000002,165.05,182.64000000000001,207.66000000000003,117.06,116.596,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-29,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,21.11,84.14000000000001,170.76,203.7,227.14000000000001,120.61,117.76066666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-30,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.96,67.24000000000001,155.04,222.59,242.79000000000002,121.48,98.389,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-05-31,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.46,47.53000000000001,148.42999999999998,228.87,248.42999999999998,110.72,90.463,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-01,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.59,28.01000000000001,129.88,228.95000000000002,249.2,95.7,71.73333333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-02,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.01,14.060000000000006,117.16,231.06,253.13000000000002,86.35,58.09633333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-03,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.31,9.910000000000007,84.61,229.21,254.98000000000002,76.71,25.114666666666658,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-04,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.36,11.680000000000007,60.8,225.85000000000002,257.1,68.56,0.8099999999999952,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-05,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,26.46,33.13000000000001,66.15,236.91,281.28,84.74,0.5180000000000149,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-06,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,67.67,97.49000000000001,114.86000000000001,269.9,344.63,139.7,34.44633333333336,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-07,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,56.12,150.25,163.52,311.95,397.85,174.86,70.68833333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-08,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.59,142.38,180.52,310.40000000000003,414.03000000000003,167.22,83.91300000000001,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-09,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,13.39,88.10000000000001,188.9,306.06,426.39000000000004,155.53,89.40899999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-10,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,26.68,58.66000000000001,212.27,296.88,452.63000000000005,158.88,106.65633333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-11,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,42.97,83.04,251.88,312.68000000000006,495.40999999999997,178.02,136.28433333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-12,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,24.89,94.54,250.31,316.46000000000004,520.25,176.21,128.91833333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-13,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,34.44,102.30000000000001,217.07999999999998,331.94,554.6500000000001,184.22,87.66166666666663,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-14,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,42.8,102.13000000000001,203.76,367.28,597.4,199.38,64.36666666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-15,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,16.36,93.60000000000001,201.52999999999997,382.05,613.69,185.84,58.33566666666661,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-16,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.09,65.25000000000001,194.23,383.13,618.6,164.05,49.889999999999986,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-17,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.34,28.790000000000013,173.89,386.15999999999997,623.43,145.78,28.423000000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-18,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.58,17.010000000000012,135.5,387.38,625.11,128.5,-10.359000000000009,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-19,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,16.07,26.990000000000013,126.67999999999999,376.99,636.0200000000001,125.29,-21.724666666666693,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-20,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.74,35.390000000000015,106.97999999999999,324.06,644.0400000000001,121.24,-43.29600000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-21,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,16.48,47.29000000000001,80.66,284.42,645.12,119.53,-69.86800000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-22,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,27.48,58.70000000000002,91.78,293.31,637.92,129.08,-57.067999999999984,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-23,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.87,53.83000000000001,95.55999999999999,289.79,633.72,119.59,-52.308000000000035,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-24,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.78,42.13000000000002,94.0,267.89,618.3599999999999,106.43,-50.28399999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-25,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,11.73,26.380000000000013,101.14999999999999,236.64999999999998,612.36,102.2,-41.733999999999995,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-26,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.97,29.48000000000001,98.05,224.73000000000002,589.47,99.84,-39.49300000000001,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-27,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,27.95,52.65000000000002,111.26,218.24,590.25,112.81,-26.46499999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-28,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,19.77,60.69000000000001,114.55,195.21,588.9100000000001,115.66,-22.862333333333353,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-29,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.47,60.19000000000001,99.53999999999999,191.32000000000002,582.4200000000001,110.78,-36.35800000000003,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-06-30,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.02,42.26000000000002,99.69000000000001,195.25,584.98,104.18,-36.80533333333331,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-01,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.9,29.39000000000002,101.81,195.81,590.29,95.46,-35.92433333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-02,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,24.78,41.70000000000002,114.86,216.01,610.06,105.92,-27.487333333333325,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-03,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,29.0,60.68000000000002,130.89000000000001,228.94,635.75,119.03,-17.451666666666654,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-04,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.41,72.19000000000001,121.35,232.60999999999999,650.8,119.59,-30.50333333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-05,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,28.95,76.36000000000001,130.53,245.08,653.29,130.6,-21.90433333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-06,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,22.36,69.72000000000001,140.42000000000002,239.96,607.98,133.37,-1.4420000000000073,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-07,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,25.91,77.22000000000001,156.31,256.0,577.77,139.27,21.497000000000014,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-08,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,24.51,72.78000000000002,173.92,275.73,583.6899999999999,142.89,37.72566666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-09,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.95,63.37000000000002,162.08999999999997,276.95,583.25,134.41,25.998333333333306,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-10,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,34.37,71.83000000000001,167.45999999999998,298.35,590.94,148.62,29.573999999999984,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-11,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,19.76,67.08000000000001,168.81,290.15999999999997,567.73,146.08,36.33966666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-12,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.73,72.86000000000001,158.59,289.12,561.57,142.9,27.556999999999988,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-13,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.46,48.95000000000002,146.69,287.11,537.5899999999999,131.93,21.252333333333354,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-14,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.32,32.51000000000001,124.1,280.40999999999997,498.11,115.46,7.87433333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-15,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.32,18.100000000000016,103.91,277.83,486.07,102.46,-9.50633333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-16,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.5,17.140000000000015,100.46000000000001,262.55,489.48,96.59,-13.751999999999981,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-17,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.59,23.410000000000014,75.67999999999999,243.14000000000001,492.73,91.69,-39.290333333333336,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-18,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.16,26.250000000000014,63.080000000000005,231.89000000000001,495.31,85.1,-52.49233333333331,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-19,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.12,22.870000000000015,50.47,209.06,485.36,78.45,-62.780666666666676,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-20,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.89,15.170000000000014,41.9,188.59,472.51,68.58,-68.35233333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2001-07-21,KUTTYADI,11.65083333,75.75833333,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.32,8.330000000000014,38.9,163.0,456.34999999999997,58.61,-67.58166666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
