date,state,district,village_ward_id,village_ward_name,latitude,longitude,elevation_m,slope_deg,aspect_deg,rainfall_mm_daily,rainfall_mm_1hr_max,rainfall_mm_3day_cum,rainfall_mm_7day_cum,soil_moisture_pct,river_distance_km,river_water_level_m,river_level_change_24hr_m,landslide_history_count,flood_history_count,land_use_type,flash_flood_occurred,lead_time_hours
2023-07-04,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,18.2,7.4,40.5,60.0,32.8,1.57,1.71,0.23,3,0,forest,0,
2023-07-05,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,33.0,11.8,59.6,92.4,41.6,1.57,2.1,0.39,3,0,forest,0,
2023-07-06,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,43.2,18.2,94.4,128.3,55.4,1.57,2.47,0.37,3,0,forest,0,
2023-07-07,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,30.0,13.8,106.2,152.7,60.0,1.57,2.78,0.31,3,0,built-up,0,
2023-07-08,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,16.8,4.9,90.0,163.5,60.0,1.57,2.76,-0.02,3,0,agriculture,0,
2023-07-09,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.9,0.6,48.7,151.5,54.9,1.57,2.68,-0.08,3,0,forest,0,
2023-07-10,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,14.6,6.4,33.3,157.7,53.1,1.57,2.78,0.1,3,0,agriculture,0,
2023-07-11,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,12.9,5.5,29.4,152.4,53.0,1.57,2.81,0.03,3,0,built-up,0,
2023-07-12,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,25.0,13.1,52.5,144.4,56.4,1.57,2.98,0.17,3,0,forest,0,
2023-07-13,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.8,3.3,45.7,109.0,53.2,1.57,3.02,0.04,3,0,forest,0,
2023-07-14,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.3,1.7,37.1,83.3,48.9,1.57,2.88,-0.14,3,0,agriculture,0,
2023-07-15,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,32.5,8.3,44.6,99.0,58.1,1.57,3.24,0.36,3,0,agriculture,0,
2023-07-16,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.1,1.7,39.9,100.2,52.6,1.57,3.16,-0.08,3,0,built-up,0,
2023-07-17,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.7,5.4,46.3,96.3,52.1,1.57,3.24,0.08,3,0,forest,0,
2023-07-18,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.3,4.6,27.1,96.7,50.9,1.57,3.21,-0.03,3,0,barren,0,
2023-07-19,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,20.0,9.6,44.0,91.7,53.9,1.57,3.24,0.03,3,0,agriculture,0,
2023-07-20,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.6,3.3,43.9,94.5,50.8,1.57,3.21,-0.03,3,0,agriculture,0,
2023-07-21,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,31.6,10.4,62.2,121.8,59.1,1.57,3.46,0.25,3,0,barren,0,
2023-07-22,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.8,4.0,50.0,97.1,56.0,1.57,3.4,-0.06,3,0,barren,0,
2023-07-23,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.0,0.9,42.4,97.0,50.5,1.57,3.22,-0.18,3,0,built-up,0,
2023-07-24,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.8,2.4,15.6,91.1,47.8,1.57,3.15,-0.07,3,0,forest,0,
2023-07-25,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,17.1,6.8,24.9,94.9,49.9,1.57,3.2,0.05,3,0,forest,0,
2023-07-26,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,51.7,26.3,73.6,126.6,60.0,1.57,3.6,0.4,3,0,built-up,0,
2023-07-27,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,23.7,11.2,92.5,139.7,60.0,1.57,3.65,0.05,3,0,built-up,0,
2023-07-28,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,23.7,11.0,99.1,131.8,60.0,1.57,3.75,0.1,3,0,forest,0,
2023-07-29,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,17.1,8.0,64.5,141.1,60.0,1.57,3.89,0.14,3,0,agriculture,0,
2023-07-30,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,16.3,7.5,57.1,154.4,60.0,1.57,3.94,0.05,3,0,forest,0,
2023-07-31,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,17.4,9.0,50.8,167.0,60.0,1.57,4.01,0.07,3,0,forest,0,
2023-08-01,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,34.7,11.8,68.4,184.6,60.0,1.57,4.29,0.28,3,0,forest,0,
2023-08-02,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.6,4.9,65.7,146.5,59.2,1.57,4.25,-0.04,3,0,agriculture,0,
2023-08-03,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,82.7,26.9,131.0,205.5,60.0,1.57,5.04,0.79,3,0,agriculture,0,
2023-08-04,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,8.3,4.0,104.6,190.1,57.8,1.57,4.87,-0.17,3,0,agriculture,0,
2023-08-05,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.4,1.8,95.4,177.4,51.5,1.57,4.72,-0.15,3,0,barren,0,
2023-08-06,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.4,0.9,15.1,163.5,45.9,1.57,4.49,-0.23,3,0,forest,0,
2023-08-07,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.2,3.4,14.0,153.3,44.7,1.57,4.35,-0.14,3,0,forest,0,
2023-08-08,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,22.5,8.2,32.1,141.1,50.7,1.57,4.44,0.09,3,0,forest,0,
2023-08-09,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,30.9,14.0,60.6,158.4,57.6,1.57,4.65,0.21,3,0,built-up,0,
2023-08-10,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.6,5.3,67.0,89.3,57.3,1.57,4.6,-0.05,3,0,barren,0,
2023-08-11,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.6,3.3,51.1,87.6,55.0,1.57,4.46,-0.14,3,0,forest,0,
2023-08-12,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,8.3,2.7,28.5,91.5,52.3,1.57,4.39,-0.07,3,0,built-up,0,
2023-08-13,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.8,2.8,21.7,95.9,49.0,1.57,4.22,-0.17,3,0,forest,0,
2023-08-14,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.5,1.0,17.6,91.2,44.4,1.57,4.02,-0.2,3,0,barren,0,
2023-08-15,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,11.8,3.5,21.1,80.5,44.4,1.57,3.94,-0.08,3,0,agriculture,0,
2023-08-16,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,16.5,8.6,30.8,66.1,47.0,1.57,3.92,-0.02,3,0,agriculture,0,
2023-08-17,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,20.3,5.2,48.6,72.8,50.0,1.57,4.05,0.13,3,0,barren,0,
2023-08-18,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,14.1,7.3,50.9,80.3,50.0,1.57,3.97,-0.08,3,0,forest,0,
2023-08-19,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.5,1.6,37.9,75.5,44.8,1.57,3.79,-0.18,3,0,agriculture,0,
2023-08-20,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.0,2.7,23.6,74.7,42.9,1.57,3.61,-0.18,3,0,forest,0,
2023-08-21,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.1,2.2,13.6,76.3,38.5,1.57,3.47,-0.14,3,0,forest,0,
2023-08-22,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,18.1,9.6,28.2,82.6,42.2,1.57,3.49,0.02,3,0,forest,0,
2023-08-23,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,12.9,5.6,35.1,79.0,43.4,1.57,3.45,-0.04,3,0,barren,0,
2023-08-24,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.2,4.5,41.2,68.9,41.9,1.57,3.34,-0.11,3,0,agriculture,0,
2023-08-25,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.6,2.0,28.7,60.4,39.5,1.57,3.23,-0.11,3,0,forest,0,
2023-08-26,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.1,4.4,25.9,67.0,38.6,1.57,3.26,0.03,3,0,built-up,0,
2023-08-27,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,11.8,3.4,27.5,72.8,38.1,1.57,3.22,-0.04,3,0,agriculture,0,
2023-08-28,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,23.4,8.1,45.3,92.1,43.8,1.57,3.31,0.09,3,0,forest,0,
2023-08-29,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.2,2.0,42.4,81.2,42.1,1.57,3.18,-0.13,3,0,forest,0,
2023-08-30,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,12.9,6.9,43.5,81.2,43.7,1.57,3.14,-0.04,3,0,agriculture,0,
2023-08-31,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,14.8,4.4,34.9,85.8,46.2,1.57,3.14,0.0,3,0,forest,0,
2023-09-01,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.2,5.5,37.9,90.4,46.3,1.57,3.19,0.05,3,0,built-up,0,
2023-09-02,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.5,0.6,26.5,81.8,42.1,1.57,3.06,-0.13,3,0,agriculture,0,
2023-09-03,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.2,3.2,17.9,76.2,41.9,1.57,3.0,-0.06,3,0,built-up,0,
2023-09-04,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.3,1.6,11.0,56.1,37.1,1.57,2.9,-0.1,3,0,built-up,0,
2023-09-05,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,10.1,3.7,19.6,59.0,37.3,1.57,2.85,-0.05,3,0,agriculture,0,
2023-09-06,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,19.0,5.8,32.4,65.1,40.8,1.57,2.95,0.1,3,0,forest,0,
2023-09-07,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,19.0,7.5,48.1,69.3,43.5,1.57,2.9,-0.05,3,0,built-up,0,
2023-09-08,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,21.6,6.2,59.6,80.7,48.0,1.57,3.05,0.15,3,0,built-up,0,
2023-09-09,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.2,1.0,42.8,81.4,45.6,1.57,2.96,-0.09,3,0,built-up,0,
2023-09-10,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.0,1.9,30.8,82.2,44.2,1.57,2.94,-0.02,3,0,agriculture,0,
2023-09-11,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.2,2.1,13.4,83.1,42.3,1.57,2.83,-0.11,3,0,forest,0,
2023-09-12,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,9.8,3.0,21.0,82.8,42.5,1.57,2.82,-0.01,3,0,agriculture,0,
2023-09-13,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,21.4,5.6,35.4,85.2,47.4,1.57,2.84,0.02,3,0,built-up,0,
2023-09-14,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.6,1.9,34.8,69.8,46.0,1.57,2.66,-0.18,3,0,forest,0,
2023-09-15,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.7,2.6,32.7,55.9,46.9,1.57,2.68,0.02,3,0,agriculture,0,
2023-09-16,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.8,2.3,16.1,58.5,43.1,1.57,2.61,-0.07,3,0,agriculture,0,
2023-09-17,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,7.3,3.2,19.8,58.8,41.4,1.57,2.69,0.08,3,0,agriculture,0,
2023-09-18,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,8.0,2.4,20.1,62.6,38.4,1.57,2.65,-0.04,3,0,agriculture,0,
2023-09-19,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.2,1.4,18.5,56.0,36.4,1.57,2.54,-0.11,3,0,barren,0,
2023-09-20,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,0.7,0.3,11.9,35.3,33.1,1.57,2.45,-0.09,3,0,forest,0,
2023-09-21,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.5,2.2,9.4,37.2,34.4,1.57,2.42,-0.03,3,0,forest,0,
2023-09-22,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,0.2,0.1,6.4,29.7,30.4,1.57,2.26,-0.16,3,0,agriculture,0,
2023-09-23,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.0,1.7,9.7,28.9,30.1,1.57,2.19,-0.07,3,0,forest,0,
2023-09-24,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.3,1.8,8.5,25.9,28.8,1.57,2.07,-0.12,3,0,forest,0,
2023-09-25,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.4,1.1,10.7,20.3,27.1,1.57,2.04,-0.03,3,0,built-up,0,
2023-09-26,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,12.2,5.8,18.9,29.3,27.9,1.57,2.04,0.0,3,0,barren,0,
2023-09-27,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,2.3,1.2,16.9,30.9,26.9,1.57,2.07,0.03,3,0,forest,0,
2023-09-28,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,12.7,3.6,27.2,38.1,28.9,1.57,2.19,0.12,3,0,forest,0,
2023-09-29,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.3,0.5,16.3,39.2,26.8,1.57,2.05,-0.14,3,0,built-up,0,
2023-09-30,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,13.0,5.7,27.0,48.2,29.0,1.57,2.08,0.03,3,0,forest,0,
2023-10-01,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,3.4,1.6,17.7,47.3,26.6,1.57,1.99,-0.09,3,0,built-up,0,
2023-10-02,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,1.5,0.5,17.9,46.4,24.4,1.57,1.85,-0.14,3,0,barren,0,
2023-10-03,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.1,1.9,11.0,40.3,24.0,1.57,1.9,0.05,3,0,agriculture,0,
2023-10-04,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,16.0,6.6,23.6,54.0,27.8,1.57,1.99,0.09,3,0,built-up,0,
2023-10-05,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,11.4,5.4,33.5,52.7,29.7,1.57,2.05,0.06,3,0,forest,0,
2023-10-06,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,6.1,2.9,33.5,57.5,29.4,1.57,2.05,0.0,3,0,forest,0,
2023-10-07,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,11.8,4.0,29.3,56.3,32.4,1.57,2.07,0.02,3,0,agriculture,0,
2023-10-08,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,5.7,2.0,23.6,58.6,31.7,1.57,2.0,-0.07,3,0,agriculture,0,
2023-10-09,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,17.0,5.4,34.5,74.1,35.1,1.57,2.09,0.09,3,0,agriculture,0,
2023-10-10,Uttarakhand,Uttarkashi,V005,Bhatwari,30.7833,78.6667,1560,33.8,314.2,4.6,1.9,27.3,72.6,32.4,1.57,2.12,0.03,3,0,agriculture,0,
2023-06-01,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,13.3,6.9,13.3,13.3,28.4,1.97,3.99,,1,2,built-up,0,
2023-06-02,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.0,3.2,19.3,19.3,29.1,1.97,3.84,-0.15,1,2,built-up,0,
2023-06-03,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.0,3.3,27.3,27.3,30.4,1.97,3.73,-0.11,1,2,forest,0,
2023-06-04,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,7.9,3.2,21.9,35.2,31.8,1.97,3.63,-0.1,1,2,built-up,0,
2023-06-05,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.0,0.3,16.9,36.2,30.0,1.97,3.42,-0.21,1,2,agriculture,0,
2023-06-06,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.0,1.4,12.9,40.2,28.1,1.97,3.3,-0.12,1,2,forest,0,
2023-06-07,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.4,3.9,13.4,48.6,28.9,1.97,3.21,-0.09,1,2,forest,0,
2023-06-08,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.2,1.6,18.6,41.5,27.4,1.97,3.14,-0.07,1,2,agriculture,0,
2023-06-09,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.1,3.0,22.7,43.6,29.0,1.97,3.0,-0.14,1,2,barren,0,
2023-06-10,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.7,3.6,21.0,42.3,29.3,1.97,2.95,-0.05,1,2,forest,0,
2023-06-11,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.5,1.4,17.3,36.9,27.5,1.97,2.8,-0.15,1,2,forest,0,
2023-06-12,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.7,2.0,14.9,41.6,25.8,1.97,2.71,-0.09,1,2,barren,0,
2023-06-13,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.3,1.8,12.5,41.9,25.0,1.97,2.66,-0.05,1,2,forest,0,
2023-06-14,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.1,2.8,15.1,38.6,22.9,1.97,2.6,-0.06,1,2,agriculture,0,
2023-06-15,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.0,0.6,10.4,33.4,21.0,1.97,2.54,-0.06,1,2,agriculture,0,
2023-06-16,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.0,4.4,14.1,33.3,20.6,1.97,2.43,-0.11,1,2,built-up,0,
2023-06-17,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,16.4,5.8,25.4,43.0,26.5,1.97,2.49,0.06,1,2,agriculture,0,
2023-06-18,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.7,2.8,33.1,49.2,28.7,1.97,2.47,-0.02,1,2,forest,0,
2023-06-19,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.5,0.6,26.6,45.0,26.9,1.97,2.36,-0.11,1,2,agriculture,0,
2023-06-20,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,13.8,5.0,24.0,54.5,29.9,1.97,2.4,0.04,1,2,forest,0,
2023-06-21,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.1,1.6,18.4,52.5,28.9,1.97,2.31,-0.09,1,2,barren,0,
2023-06-22,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,0.9,0.3,17.8,52.4,25.8,1.97,2.19,-0.12,1,2,forest,0,
2023-06-23,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.3,1.5,8.3,48.7,24.3,1.97,2.09,-0.1,1,2,barren,0,
2023-06-24,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.9,0.6,7.1,34.2,20.5,1.97,2.06,-0.03,1,2,agriculture,0,
2023-06-25,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,13.1,3.5,19.3,38.6,25.2,1.97,2.15,0.09,1,2,forest,0,
2023-06-26,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.0,3.2,21.0,43.1,26.3,1.97,2.17,0.02,1,2,agriculture,0,
2023-06-27,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.5,0.5,20.6,30.8,23.8,1.97,2.01,-0.16,1,2,built-up,0,
2023-06-28,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.1,2.2,11.6,31.8,21.8,1.97,1.93,-0.08,1,2,forest,0,
2023-06-29,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,11.2,4.5,16.8,42.1,24.6,1.97,1.99,0.06,1,2,built-up,0,
2023-06-30,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,16.8,7.7,32.1,54.6,27.8,1.97,2.09,0.1,1,2,forest,0,
2023-07-01,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.3,4.2,40.3,65.0,29.4,1.97,2.18,0.09,1,2,agriculture,0,
2023-07-02,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,25.5,11.4,54.6,77.4,37.7,1.97,2.41,0.23,1,2,forest,0,
2023-07-03,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,15.5,5.2,53.3,86.9,38.1,1.97,2.46,0.05,1,2,agriculture,0,
2023-07-04,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,15.2,4.0,56.2,100.6,41.3,1.97,2.52,0.06,1,2,forest,0,
2023-07-05,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.8,1.0,33.5,99.3,38.0,1.97,2.34,-0.18,1,2,forest,0,
2023-07-06,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.0,3.9,26.0,96.1,37.7,1.97,2.34,0.0,1,2,built-up,0,
2023-07-07,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.5,2.5,17.3,85.8,36.0,1.97,2.3,-0.04,1,2,agriculture,0,
2023-07-08,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.1,3.5,26.6,85.6,36.5,1.97,2.38,0.08,1,2,forest,0,
2023-07-09,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,124.3,63.8,142.9,184.4,60.0,1.97,3.85,1.47,1,2,forest,1,3
2023-07-10,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,24.8,6.8,161.2,193.7,60.0,1.97,3.93,0.08,1,2,forest,0,
2023-07-11,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,9.6,4.1,158.7,188.1,58.3,1.97,3.89,-0.04,1,2,forest,0,
2023-07-12,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.0,3.3,40.4,191.3,55.9,1.97,3.72,-0.17,1,2,barren,0,
2023-07-13,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.6,2.6,21.2,188.9,53.0,1.97,3.65,-0.07,1,2,agriculture,0,
2023-07-14,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,17.3,6.6,28.9,199.7,53.8,1.97,3.67,0.02,1,2,built-up,0,
